candidate_id	decision	linked_lexeme_id	admitted_class	admitted_stem	gender	aspect	number_restriction	animacy	stem_alternants	principal_parts	accent_metadata	positional_metadata	abbreviation_metadata	normative_source	normative_citation	target_evidence	semantic_evidence	confidence_bp	assumptions	review_note
synodal:family-candidate:d7fd21bf8bb6fa0535cd6ce8	deferred															ponomar-elizabeth-bible-2026-08-09:Ponomar Unicode text:Acts.7.40 supplies target-recension surface evidence		1000	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 structured-route review: a spelling relationship is diagnostic only; exact target identity, printed accent or positional behavior, and every compatible typed cell are not independently cited together.
synodal:family-candidate:d8aad826dcf5c2a750fe8e9e	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.25.8,Deut.19.15,Deut.32.5		1500	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 review: repeated target surfaces do not establish lemma identity, semantics, exact morphological cells, principal parts, accent class, or a productive Synodal rule.
synodal:family-candidate:d8eba2b2e1a35a4d3101b72d	deferred	synodal:noun:slava														ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.7.2,Acts.7.55,Baruch.4.24	synodal:noun:slava	1000	surface similarity is a proposal and does not establish lexical identity	Deferred after review: one reviewed runtime lexeme is compatible, but the unresolved surfaces still lack independently typed target cells, exact accent or positional evidence, or a complete cited Synodal class.
synodal:family-candidate:d980f60ad89212d807bffe53	deferred															ponomar-elizabeth-bible-2026-08-09:Ponomar Unicode text:Acts.28.13 supplies target-recension surface evidence		1000	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 structured-route review: a spelling relationship is diagnostic only; exact target identity, printed accent or positional behavior, and every compatible typed cell are not independently cited together.
synodal:family-candidate:da0faa95f7d10ad75d9d1e79	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.17.15	synodal:candidate:1d7350acf29179ffe5237dfc	5500	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 review: OCS dictionary membership supplies candidate evidence only; target-recension identity, semantics, exact typed cells, accents, and any productive metadata remain independently unsupported.
synodal:family-candidate:da7fdb89b2a2893ddb9a7700	deferred															wikisource-church-slavonic-bible-2026-08-09:Col.1.23,Col.2.1		1000	surface similarity is a proposal and does not establish lexical identity	Deferred after review: repeated corpus surfaces and diagnostic stem, prefix, or ending features do not by themselves establish a lemma, part of speech, morphological cell, principal parts, accent class, or productive rule.
synodal:family-candidate:db048e616c0c6d72a07f40c7	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.15.7,Acts.20.34,Acts.7.34,Acts.7.49,Apoc.3.5	synodal:candidate:ab7115ba090975e4dce40585,synodal:candidate:c202e5f7ea2fc346d1e49f3a	2500	surface similarity is a proposal and does not establish lexical identity	Deferred after review: multiple lexical identities or grammatical cells remain compatible. Corpus frequency and OCS dictionary candidates cannot resolve the target-recension ambiguity; all candidates must remain visible.
synodal:family-candidate:dbb12f804702a0c9a1689eb4	deferred	synodal:noun:mesto														ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.1.25,Acts.27.2,Acts.7.7	synodal:candidate:cadee5c9f1e67b0719d4a840	5500	surface similarity is a proposal and does not establish lexical identity	Deferred after review: one reviewed runtime lexeme is compatible, but the unresolved surfaces still lack independently typed target cells, exact accent or positional evidence, or a complete cited Synodal class.
synodal:family-candidate:dcd30bc38dddb4995d6584b7	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.5.21		1000	surface similarity is a proposal and does not establish lexical identity	Deferred after review: the target corpus establishes a recurring titlo or superscript surface, but semantic expansion, exact grammatical cells, required marks, and reversibility are not yet independently specified.
synodal:family-candidate:deb1220774805199643c86e8	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.1.2	synodal:candidate:014692ff6c5b51458bec236c,synodal:candidate:474b7bd8b5fdc5f61f07665d	2500	surface similarity is a proposal and does not establish lexical identity	Deferred after review: multiple lexical identities or grammatical cells remain compatible. Corpus frequency and OCS dictionary candidates cannot resolve the target-recension ambiguity; all candidates must remain visible.
synodal:family-candidate:df374166e5afeecf518894a0	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Apoc.6.9,Apoc.8.5,Apoc.9.13		1500	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 review: repeated target surfaces do not establish lemma identity, semantics, exact morphological cells, principal parts, accent class, or a productive Synodal rule.
synodal:family-candidate:e0473ff1a662454dffb61933	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.18.14,Acts.8.23		1500	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 review: repeated target surfaces do not establish lemma identity, semantics, exact morphological cells, principal parts, accent class, or a productive Synodal rule.
synodal:family-candidate:e07abe93741ccd65a87d9f26	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.2.22	synodal:candidate:094503a2d9cefbf62e5c3cf2,synodal:candidate:4fe5137e233e66953cb49096	2500	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 review: multiple lexical identities or grammatical cells remain compatible. Independent target-recension identity and cell evidence is required before any alternative may enter Strict top-k.
synodal:family-candidate:e09df4f39e042dfe8302f1b7	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.2.34,Amos.8.8,Apoc.4.1		1500	surface similarity is a proposal and does not establish lexical identity	Deferred after review: repeated corpus surfaces and diagnostic stem, prefix, or ending features do not by themselves establish a lemma, part of speech, morphological cell, principal parts, accent class, or productive rule.
synodal:family-candidate:e0c357a006a1ca85140aaf76	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.3.2,Amos.1.11,Deut.33.9	synodal:candidate:a0a33dfa77c79c20e37dedad	5500	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 review: OCS dictionary membership supplies candidate evidence only; target-recension identity, semantics, exact typed cells, accents, and any productive metadata remain independently unsupported.
synodal:family-candidate:e0d824f85a5ffea1a2236106	admitted	synodal:proper-noun:egipet	first-hard-m	єгѵпт	masculine		singular,dual,plural	inanimate	єгѵпет- exact citation edge; єгѵпт- productive oblique stem		fixed acute on ѵ with initial psili			alypy-gamanovich-grammar-web-2023	§§34–38	ponomar-acts-7-9-egipet-accusative-singular,ponomar-composite-6-10-egipta-genitive-singular,ponomar-acts-2-10-egipte-locative-singular,ponomar-acts-7-10-egiptom-instrumental-singular	ponomar-sci-egipet-semantic,sense:v16:proper-noun:egipet	10000	The fleeting-vowel citation edge remains exact; only the independently established oblique stem is productive.	Admitted the reviewed Egypt proper-name identity with exact citation cells and a complete hard-masculine oblique background.
synodal:family-candidate:e11da4fb4c6cf6c23c6fec11	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.1.5	synodal:candidate:47fa23a7ed6be05442a2fd88,synodal:candidate:5471d4207f6490854e1f5d0c	2500	surface similarity is a proposal and does not establish lexical identity	Deferred after review: multiple lexical identities or grammatical cells remain compatible. Corpus frequency and OCS dictionary candidates cannot resolve the target-recension ambiguity; all candidates must remain visible.
synodal:family-candidate:e147831bf0d7950f6e4dc87a	deferred															ponomar-elizabeth-bible-2026-08-09:Ponomar Unicode text:Acts.15.23 supplies a source-partition target-recension surface occurrence		1000	Diagnostic grouping and frequency are prioritization evidence only; evaluation passages remain excluded from runtime evidence.	Deferred after v0.6 top-200 review: inspected diagnostic surfaces сꙋ́щымъ. Target frequency and grouping do not establish target-lexeme-identity, target-morphological-cell; no runtime fact is enabled.
synodal:family-candidate:e1f48fe7b3d835b0fb312493	deferred															ponomar-elizabeth-bible-2026-08-09:Ponomar Unicode text:Apoc.2.4 supplies target-recension surface evidence		1000	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 structured-route review: a spelling relationship is diagnostic only; exact target identity, printed accent or positional behavior, and every compatible typed cell are not independently cited together.
synodal:family-candidate:e20a49bdb7afdd1e58d29ff6	deferred															ponomar-elizabeth-bible-2026-08-09:Ponomar Unicode text:Acts.9.25 supplies target-recension surface evidence		1500	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 structured-route review: the target corpus establishes the marked surface, but semantic expansion, all compatible typed cells, exact combining-mark order, positional restrictions, and reverse-registry behavior are not jointly supported by independent target-recension evidence.
synodal:family-candidate:e2df9775c4cb8e7ca9e4bfc3	deferred	synodal:noun:wikt-f7edd7b689ae														ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:Acts.3.19,Acts.7.60,Amos.5.12,Ex.32.30,Ezek.3.20	synodal:candidate:f7edd7b689ae7347980af3cf	5500	surface similarity is a proposal and does not establish lexical identity	Deferred after review: one reviewed runtime lexeme is compatible, but the unresolved surfaces still lack independently typed target cells, exact accent or positional evidence, or a complete cited Synodal class.
synodal:family-candidate:e3d6285cbf0a627df77c169e	deferred															ponomar-elizabeth-bible-2026-08-09,wikisource-church-slavonic-bible-2026-08-09:III_Kings.1.42		1000	Diagnostic grouping and corpus frequency are prioritization evidence only; no resolver analysis is enabled by this row.	Deferred after v0.5 review: repeated target surfaces do not establish lemma identity, semantics, exact morphological cells, principal parts, accent class, or a productive Synodal rule.
