evidence_id	candidate_id	source_id	citation	decision	target_recension	review_note
v07-source-fad58447edb38394	synodal:candidate:0032ae682a7f97eb52e28c3e	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fb1a2d43b95cc5af	synodal:candidate:b687e6d0490dcbaf532861fa	syntacticus-20230428	golitsyn.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fb26b5081739282e	synodal:candidate:6cdebb293c0041544814b6fd	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fb60829be8c37905	synodal:candidate:5a8c442a52d36c0b0e68ca72	syntacticus-20230428	spi.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fb62980b81e8c740	synodal:candidate:f94ff8b7ada3ee1c051c96c9	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fb65ca140874ef9c	synodal:candidate:984a4fb11a0e828640b093be	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fb77bcd41e62c4f9	synodal:candidate:cd06b951959f8b6013f5a11c	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fbb8ee565e6c67ff	synodal:candidate:bb04728fd03f0436979d635b	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fbe3da73f413df42	synodal:candidate:42560e7dc0abece9dc32c3d0	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fc4d7a3473fb42a8	synodal:candidate:9879e56c04f01ca4746ac3a3	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fc94e26c6b7532aa	synodal:candidate:6f7e831719c60eef02f098b1	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fcbbf4ab5e7f1915	synodal:candidate:5c3a4df367af8d85e3f040c1	english-wiktionary-ocs-kaikki-2026-08-07	мꙑсль	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fcc5957d5e836a04	synodal:candidate:d356cbd9a7cbd3345094dd5d	syntacticus-20230428	vit-meth.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fd11509a8e169266	synodal:candidate:7affc1789b7a99cded894eb8	syntacticus-20230428	supr.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fdb41ea197c481ce	synodal:candidate:4b2db41d57184d437d3b3b2b	syntacticus-20230428	sergrad.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fdc5d45de71f861f	synodal:candidate:79c1602aa5f2f87816fa43a8	english-wiktionary-ocs-kaikki-2026-08-07	сь	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-fe1a53aad5b0f801	synodal:candidate:6521283043beb1821679f962	syntacticus-20230428	psal-sin.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-feb61b2c86e084f4	synodal:candidate:af6792a36e00f32d579b1006	syntacticus-20230428	vit-const.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ff42cc9684ed03c1	synodal:candidate:02b7302d3ea744c3f539e765	syntacticus-20230428	usp-sbor.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ff591847240d561c	synodal:candidate:13235901b8796347478441d7	syntacticus-20230428	lav.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-source-ff8db172127ce609	synodal:candidate:de7d566265f5e5b6e4783dc8	syntacticus-20230428	drac.conll:unknown	reviewed	synodal-russian	Reviewer confirmed that the governed source supports this exact surface and typed cell; no sibling cell or productive rule is implied.
v07-target-0029068b3dadc30d	synodal:candidate:58ba0dca3e587117a3c1b78e	ponomar-elizabeth-bible-2026-08-09	Psalm.60.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-00d1c300863e0592	synodal:candidate:05b7fab3451736e6cc47b0ce	ponomar-elizabeth-bible-2026-08-09	Ex.29.19	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-00d4d4e5171eb17c	synodal:candidate:224d99f674acdc6296ef5ec8	ponomar-elizabeth-bible-2026-08-09	I_Cor.1.10	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-00e2d6777b3778df	synodal:candidate:09a1bfa945c26985f8d9e36f	ponomar-elizabeth-bible-2026-08-09	I_Kings.10.26	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-012e5398984dcea1	synodal:candidate:03b4dc90b91e81d63bf71a85	ponomar-elizabeth-bible-2026-08-09	Ex.17.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-0219ef220042748b	synodal:candidate:08b14c88b1869ae2e2b1abaa	ponomar-elizabeth-bible-2026-08-09	Nehem.5.18	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-024f6a6f666c6bed	synodal:candidate:006c1768308f0ad4dad6ec8b	ponomar-elizabeth-bible-2026-08-09	I_Macc.8.31	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-02654f236867874a	synodal:candidate:0a448f58936d5f49d288f4d7	ponomar-elizabeth-bible-2026-08-09	IV_Kings.15.35	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-02cff05cd000b8fe	synodal:candidate:169a31b2eda51c18a703c202	ponomar-elizabeth-bible-2026-08-09	Mt.16.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-031adce10e08342a	synodal:candidate:3698796227a905d08163ae39	ponomar-elizabeth-bible-2026-08-09	Mk.6.15	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-031bbad776b5727f	synodal:candidate:00cc5610a092e18a0e9a9d40	ponomar-elizabeth-bible-2026-08-09	Lev.1.5	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-041a6a50ff31ab7c	synodal:candidate:010c56958dc18da5fe68f029	ponomar-elizabeth-bible-2026-08-09	Apoc.18.7	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-0472064da37cbbe6	synodal:candidate:05e650826c8e1260967b55db	wikisource-church-slavonic-bible-2026-08-09	Lk.1.79	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-04b4669e9b90f922	synodal:candidate:0e01e41ed098f7b69ea508cc	ponomar-elizabeth-bible-2026-08-09	I_Cor.4.5	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-04da956ce8df9437	synodal:candidate:0328c742422989dbe6082bc3	ponomar-elizabeth-bible-2026-08-09	Ex.11.3	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-057ffc5c3f32720b	synodal:candidate:01c3c9bad95d9fee326ccb73	ponomar-elizabeth-bible-2026-08-09	II_Macc.3.13	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-0650e478d3ecace5	synodal:candidate:06fedef2d78515f918f17e8b	ponomar-elizabeth-bible-2026-08-09	Jn.13.27	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-065ff92d73e5ef7b	synodal:candidate:0008505f1a0cc25683f049ae	ponomar-elizabeth-bible-2026-08-09	Prov.29.21	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-06a88163ce4f66fa	synodal:candidate:8610c16fa82aae22e4f7f07d	ponomar-elizabeth-bible-2026-08-09	Gen.19.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-06e68bb806e5a53f	synodal:candidate:0151eb01f93c3645e30384bf	ponomar-elizabeth-bible-2026-08-09	I_Macc.13.49	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-07ceb8c0901e392a	synodal:candidate:14139ec74e9d206b18fb369d	ponomar-elizabeth-bible-2026-08-09	Judg.7.1	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-083c89d9aad571c6	synodal:candidate:0198bb61d7d1e8915d3455f1	ponomar-elizabeth-bible-2026-08-09	Acts.2.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-0853d268f08ca3a4	synodal:candidate:0d136ec7d5bfdfdee1dff6b6	ponomar-elizabeth-bible-2026-08-09	III_Kings.13.25	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-086214d43f36be89	synodal:candidate:a3608fcad6a1127b998b99ff	ponomar-elizabeth-bible-2026-08-09	Psalm.39.6	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-08e9e69c6f3c0846	synodal:candidate:19e9ec468b48382692f14b76	ponomar-elizabeth-bible-2026-08-09	Col.2.22	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-0901c13936204a1d	synodal:candidate:050d21aecdc94ff9052ce3e7	ponomar-elizabeth-bible-2026-08-09	Prov.3.15	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
v07-target-098b6eac82a9478a	synodal:candidate:06c7f7a2e9c0e02d773ddd7e	ponomar-elizabeth-bible-2026-08-09	Ezek.3.20	reviewed	synodal-russian	Reviewer confirmed the exact NFC whole-token Synodal source occurrence and printed orthography; the held-out passage is separate.
