review_id	decision	route	family_id	lexeme_id	lemma	part_of_speech	surface	frequency	cell	semantic_evidence_id	morphology_evidence_id	target_evidence_id	evaluation_candidate_id	source_passage	evaluation_passage	predicted_unique_tokens	realized_unique_tokens	blocker	review_note
v06-exact-b16fef867bc87432	admitted	source-typed-exact	v06-family-de4747c8da3366ca	synodal:verb:wikt-076d1c8a0add	поставити	verb	поста́ви	517	imperative:second:singular	review:v03:076d1c8a0add	v06-ud-974fc9524d9cf59b	v06-target-7aab56d81316997f	synodal:candidate:cfa74ad770093256dfc5f501	Acts.7.10	Acts.1.3	517	517		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b191ec001cfaa318	admitted	source-typed-exact	v06-family-4bcbea889f337c48	synodal:noun:brother	братъ	noun	бра́тꙋ	176	noun:dative:singular:animate	review:v06:noun:brother	v06-ud-51d20cc42af63602	v06-target-fd86dba8cbd780dd	synodal:candidate:499fced737f17ac9c9a28acd	Deut.15.3	Deut.22.1	176	176		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b2575823214c614e	admitted	source-typed-exact	v06-family-6a0c6dfd58cbd82d	synodal:noun:wikt-d65c6ae81047	радость	noun	ра́дости	75	noun:genitive:singular:inanimate	review:v03:d65c6ae81047	v06-ud-5289b276433d7ce9	v06-target-107f1de126650b9b	synodal:candidate:48dd51ee615e2188c9680c90	Acts.2.46	Acts.12.14	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b2d7e34d8ce29141	admitted	source-typed-exact	v06-family-8897d4e2e9679e01	synodal:proper-noun:v06-1fc14fc46faec861	Илиꙗ	proper-noun	и҆лїѝ	55	noun:dative:singular:animate	review:v06:1fc14fc46faec861	v06-ud-438ae747dc348a35	v06-target-89aee7953522f734	synodal:candidate:40af0810a67edcc8b35870c0	Composite.5.1	III_Kings.18.1	55	55		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b3691cc3c4cf3693	admitted	source-typed-exact	v06-family-cb5b14455c72f106	synodal:noun:wikt-c2cc5dd81830	рать	noun	ра́ти	48	noun:dative:singular:animate	review:v03:c2cc5dd81830	v06-ud-6cffbd59c59df0af	v06-target-88e917e8a9f88e31	synodal:candidate:9d4de82d12c41ce83103558f	Dan.11.20	Amos.1.14	48	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b377403d8e2bb97b	admitted	source-typed-exact	v06-family-6d6483d1f0848784	synodal:verb:v06-e893231169afc767	сънити	verb	Сни́де	226	past:third:singular	review:v06:e893231169afc767	v06-ud-bdc2334a22ca1888	v06-target-b36d07679678ea62	synodal:candidate:1388dfa9fc393e36873b955b	Ex.2.5	Acts.7.15	226	226		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b38c4adebd422c28	admitted	source-typed-exact	v06-family-1f381093b182e149	synodal:noun:v06-2bad9587e8b70547	дождь	noun	до́ждь	116	noun:nominative:singular:inanimate	review:v06:2bad9587e8b70547	v06-ud-98d7cd4b4e2526e5	v06-target-12e51b20d800054d	synodal:candidate:ea71b7f62b64610da76a7804	Acts.28.2	Dan.3.64	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b3d2177cd9302fe4	admitted	source-typed-exact	v06-family-6c6404e0594aca17	synodal:noun:wikt-bcfe43fd2077	лице	noun	ли́ца	113	noun:accusative:plural:animate	review:v03:bcfe43fd2077	v06-ud-c8b567059f391d6c	v06-target-682ccd1bcde928e0	synodal:candidate:0d4ed8db3470bb3ad12f9697	Apoc.9.7	Epistle.1.12	113	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-b511bf1dfa4e280d	admitted	source-typed-exact	v06-family-cf0089f70310aeca	synodal:noun:slovo	слово	noun	словесѝ	248	noun:locative:plural:inanimate		v06-ud-fc96f5cd04a0768b	v06-target-5e11f567592b29e8	synodal:candidate:22e8b64c50e1fdbe4336a654	Acts.18.15	Acts.7.29	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-babf01d232340200	admitted	source-typed-exact	v06-family-30f1c0ca194143b7	synodal:verb:v06-c8b75d2f425c16e5	мощи	verb	мо́жеши	63	present:second:singular	review:v06:c8b75d2f425c16e5	v06-ud-44f9edc6e0fac277	v06-target-2a4cad219dc51d0c	synodal:candidate:dc5d9014743978cabaf83d77	Apoc.2.2	I_Cor.7.21	63	63		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bb5e51d45b2d38e6	admitted	source-typed-exact	v06-family-8378597dbb89183f	synodal:pronoun:v06-7cb9fbdd604c5a70	и	pronoun	нею̀	157	pronoun:genitive:dual:feminine:third:any	v06-semantic-pronoun-i	v06-ud-1bc64d708c141e41	v06-target-68049b009e711292	synodal:candidate:e8304c7fac776d717e546420	Acts.14.19	Acts.3.5	157	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bb6200e56a0010a6	admitted	source-typed-exact	v06-family-42ac81eeda99bf1b	synodal:verb:wikt-8a084860d2ef	вѣдѣти	verb	вѣ́сте	187	present:second:plural	review:v03:8a084860d2ef	v06-ud-6220f9c9d02f3048	v06-target-c60b116522bde763	synodal:candidate:2e564ffad93c2b90326f9c9c	Acts.10.28	Acts.2.22	187	187		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bc483ab9d81d2bf3	admitted	source-typed-exact	v06-family-2408f445ee4fcf5b	synodal:verb:v06-18c9a96e1e8b816e	даꙗти	verb	дае́тъ	154	present:third:singular	review:v06:18c9a96e1e8b816e	v06-ud-d07c1024ad446f75	v06-target-4ae11447bf47ff78	synodal:candidate:51e12480a18be40c575b079d	Deut.1.20	Deut.12.9	154	154		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bcf2f4ee7d407408	admitted	source-typed-exact	v06-family-57165196f09fe333	synodal:verb:wikt-3966a05e1c74	сѣсти	verb	сѣ́де	141	past:third:singular	review:v03:3966a05e1c74	v06-ud-2eb6c9d705177035	v06-target-a20a75235a0ae5f2	synodal:candidate:2564d3274ad3658bf25da648	Acts.2.3	Gen.21.16	141	141		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bd2bdc8928b35643	admitted	source-typed-exact	v06-family-ac768fc820943b86	synodal:noun:rab	рабъ	noun	ра́бъ	429	noun:genitive:plural:animate		v06-ud-651c0665c24b9676	v06-target-1506941022406563	synodal:candidate:457ba40fdfda432481bd40ea	Apoc.6.15	Deut.16.14	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bd469ab8bd4cf924	admitted	source-typed-exact	v06-family-4a0b3c98de271bb1	synodal:verb:wikt-b132885ebd57	дѣлати	verb	дѣ́ла	128	past:third:singular	review:v03:b132885ebd57	v06-ud-a03fef7192737cee	v06-target-f8feaf3134a944ff	synodal:candidate:7b49f9eaa20d94d3f5610885	Amos.3.7	Ex.12.16	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bd698d222e5b2376	admitted	source-typed-exact	v06-family-7f82a17c24a796dc	synodal:noun:wikt-623810a5090c	власть	noun	вла́сти	96	noun:locative:singular:inanimate	review:v03:623810a5090c	v06-ud-40e8d30c34ca5552	v06-target-eeaea88bd7a7e73f	synodal:candidate:3c14183152759adc97e0f09c	Acts.1.7	Dan.11.4	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bd6a268bf980848c	admitted	source-typed-exact	v06-family-be135ea15d3a5d74	synodal:noun:wikt-512a2b47758d	колѣно	noun	колѣ́на	143	noun:accusative:plural:inanimate	review:v03:512a2b47758d	v06-ud-c5418932b116d422	v06-target-20872910a8bfa3f0	synodal:candidate:0255e6e4fb6c20bdc4f3c014	Acts.13.21	Apoc.1.7	143	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bd74c9e10668441f	admitted	source-typed-exact	v06-family-41d07d5eda4a46ff	synodal:noun:v06-64bd1811dbd024b5	око	noun	ѻ҆́чи	579	noun:nominative:dual:inanimate	review:v06:64bd1811dbd024b5	v06-ud-2d711ce7944a782f	v06-target-a4d19be5ee72ba00	synodal:candidate:1d5c03ac564ee6fbd291404d	Acts.9.40	Acts.28.27	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bd890442fd081d9c	admitted	source-typed-exact	v06-family-56d008b352afb789	synodal:verb:wikt-77c5af0d1191	ити	verb	и҆дѝ	343	imperative:third:singular	review:v03:77c5af0d1191	v06-ud-df19cbc653638c76	v06-target-880049d913943b72	synodal:candidate:d832c6c7a92ac64b644e5984	Acts.9.15	Acts.8.26	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bdbed1b0bad62e1f	admitted	source-typed-exact	v06-family-3bb42b17aa5fdf21	synodal:pronoun:wikt-abc6b7472112	инъ	pronoun	и҆́на	69	pronoun:accusative:plural:neuter:none:inanimate	review:v03:abc6b7472112	v06-ud-41e77901d67cae87	v06-target-ffeff56a19d94265	synodal:candidate:010c9691a7e07b667fedf34d	Apoc.20.12	Apoc.18.1	69	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-be521bdc63a1ab35	admitted	source-typed-exact	v06-family-787893a8604e0d40	synodal:noun:grad	градъ	noun	градѡ́мъ	44	noun:dative:plural:inanimate		v06-ud-42363f961305b1d4	v06-target-a945a8acf442572b	synodal:candidate:45ce4516db6710b4e5bc9937	Acts.8.40	Acts.15.21	44	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-be8949409050cbf9	admitted	source-typed-exact	v06-family-8378597dbb89183f	synodal:pronoun:v06-7cb9fbdd604c5a70	и	pronoun	нею̀	157	pronoun:locative:dual:masculine:third:any	v06-semantic-pronoun-i	v06-ud-d0338ef56041a95c	v06-target-68049b009e711292	synodal:candidate:e8304c7fac776d717e546420	Acts.14.19	Acts.3.5	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-be991fd953ba3e3c	admitted	source-typed-exact	v06-family-cb218be96c6232c8	synodal:verb:v06-36fe0fb38aa5b01f	постигнѫти	verb	пости́гнетъ	52	future:third:singular	review:v06:36fe0fb38aa5b01f	v06-ud-90416afac8558a07	v06-target-b530d1650fb1a628	synodal:candidate:916d500df57fca3371476394	Deut.19.6	Amos.9.13	52	52		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bf3fd828b014ae6e	admitted	source-typed-exact	v06-family-109f67f6dbbb9010	synodal:verb:wikt-7b0a71feaffb	просити	verb	просѝ	52	imperative:second:singular	review:v03:7b0a71feaffb	v06-ud-0d75fa8b733f6661	v06-target-9221d2549896087d	synodal:candidate:92d2218d6c4e583fa10fff60	Composite.5.8	III_Kings.3.5	52	52		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bf5870095138d54d	admitted	source-typed-exact	v06-family-328eba96d311ea76	synodal:verb:v06-a6fdc71e0c673600	стоꙗти	verb	стои́тъ	44	present:third:singular	review:v06:a6fdc71e0c673600	v06-ud-73bae7fe9fe37892	v06-target-44b56097ec896a40	synodal:candidate:4fdab6fb383f19ce2ec29b15	Acts.4.10	Deut.1.38	44	44		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-bf714eba49837677	admitted	source-typed-exact	v06-family-8f2d5bca8894110f	synodal:verb:wikt-e0c91b5eb837	ѡставити	verb	ѡ҆ста́ви	308	imperative:second:singular	review:v03:e0c91b5eb837	v06-ud-84624d081288a82d	v06-target-c22cbe6b33da70a4	synodal:candidate:cfd4c81d1443fa9d1b73d42e	Acts.14.17	Ex.10.5	308	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-c034646949765dde	admitted	source-typed-exact	v06-family-b35c97719dca9220	synodal:noun:wikt-9d7335013020	старость	noun	ста́рости	67	noun:locative:singular:inanimate	review:v03:9d7335013020	v06-ud-dffc4e5cb2f7c09b	v06-target-41057360e9d9dd12	synodal:candidate:5cc72d4a5d3755d27489886a	Composite.1.10	Gen.37.3	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-c0c0786911ef73e5	admitted	source-typed-exact	v06-family-45da7b32e2d7b52f	synodal:verb:wikt-61a99171906f	творити	verb	твори́те	88	present:second:plural	review:v03:61a99171906f	v06-ud-d49c21979b55d899	v06-target-b9e66e433fd5585e	synodal:candidate:d8a62f0ff383477bd5ea8cf0	Acts.15.29	Hagg.2.5	0	88		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-c123b072b6cbc74e	admitted	source-typed-exact	v06-family-6afd5836abd2d2e9	synodal:noun:wikt-34a97d0572e7	болѣзнь	noun	бѡлѣ́зни	76	noun:accusative:plural:inanimate	review:v03:34a97d0572e7	v06-ud-894b49fa8dd0d639	v06-target-c271a238dead0876	synodal:candidate:7ccfabf5a97a618ef95686b7	Acts.2.24	Ex.15.14	76	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-c162d83c41028da4	admitted	source-typed-exact	v06-family-334e6fd735fcb55b	synodal:noun:wikt-68c10fac7a67	вѣтръ	noun	вѣ́тромъ	48	noun:instrumental:singular:inanimate	review:v03:68c10fac7a67	v06-ud-f578559609c25841	v06-target-c341abf312cd8891	synodal:candidate:c30be15feca37999af6fd6d2	Eph.4.14	Deut.28.22	0	48		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
v06-exact-c25fdc8106713886	admitted	source-typed-exact	v06-family-8c2b85aae7677e62	synodal:adjective:wikt-c50de9a2243e	малъ	adjective	ма́ла	95	adjective:genitive:singular:neuter:any:short:positive	review:v03:c50de9a2243e	v06-ud-6d069174cfa93c6d	v06-target-1bd143053c68144f	synodal:candidate:0dabd95fe60669e5177eeb1e	Acts.8.10	Acts.12.18	0	0		Admitted only the exact typed cell. Identity, source morphology, target spelling, and held-out target occurrence remain separate evidence roles; no productive class or unattested cell is implied.
